voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
3.500000E-1	1.939637E+1	1.939637E+1	7.522899E-5	3.748730E+1
4.000000E-1	2.216908E+1	2.216908E+1	8.598297E-5	3.767578E+1
4.500000E-1	2.493764E+1	2.493764E+1	9.672086E-5	3.786426E+1
5.000000E-1	2.769283E+1	2.769283E+1	1.074069E-4	3.843555E+1
5.000000E-1	2.769304E+1	2.769304E+1	1.074077E-4	3.862305E+1
4.500000E-1	2.494004E+1	2.494004E+1	9.673017E-5	3.900293E+1
4.000000E-1	2.217194E+1	2.217194E+1	8.599408E-5	3.919141E+1
3.500000E-1	1.939973E+1	1.939973E+1	7.524205E-5	3.937891E+1
3.000000E-1	1.662775E+1	1.662775E+1	6.449089E-5	3.956738E+1
2.500000E-1	1.385621E+1	1.385621E+1	5.374146E-5	3.975488E+1
2.000000E-1	1.109039E+1	1.109039E+1	4.301417E-5	3.994336E+1
1.500000E-1	8.322875E+0	8.322875E+0	3.228035E-5	4.013184E+1
1.000000E-1	5.551968E+0	5.551968E+0	2.153336E-5	4.031934E+1
5.000000E-2	2.780037E+0	2.780037E+0	1.078240E-5	4.050781E+1
0.000000E+0	1.431994E-5	1.431994E-5	5.554001E-11	4.179004E+1
-5.000000E-2	2.765833E+0	-2.765833E+0	-1.072731E-5	4.236523E+1
-1.000000E-1	5.539120E+0	-5.539120E+0	-2.148353E-5	4.255371E+1
-1.500000E-1	8.311020E+0	-8.311020E+0	-3.223437E-5	4.274121E+1
-2.000000E-1	1.107995E+1	-1.107995E+1	-4.297370E-5	4.292969E+1
-2.500000E-1	1.384761E+1	-1.384761E+1	-5.370808E-5	4.311816E+1
-3.000000E-1	1.662064E+1	-1.662064E+1	-6.446331E-5	4.330566E+1
-3.500000E-1	1.939433E+1	-1.939433E+1	-7.522109E-5	4.349414E+1
-4.000000E-1	2.216907E+1	-2.216907E+1	-8.598296E-5	4.368164E+1
-4.500000E-1	2.493735E+1	-2.493735E+1	-9.671974E-5	4.387012E+1
-5.000000E-1	2.769737E+1	-2.769737E+1	-1.074245E-4	4.444141E+1
-5.000000E-1	2.769793E+1	-2.769793E+1	-1.074267E-4	4.462891E+1
-4.500000E-1	2.493988E+1	-2.493988E+1	-9.672956E-5	4.500879E+1
-4.000000E-1	2.217204E+1	-2.217204E+1	-8.599447E-5	4.519727E+1
-3.500000E-1	1.939817E+1	-1.939817E+1	-7.523599E-5	4.538574E+1
-3.000000E-1	1.662457E+1	-1.662457E+1	-6.447855E-5	4.557324E+1
-2.500000E-1	1.385152E+1	-1.385152E+1	-5.372324E-5	4.576172E+1
-2.000000E-1	1.108359E+1	-1.108359E+1	-4.298780E-5	4.594922E+1
-1.500000E-1	8.314094E+0	-8.314094E+0	-3.224629E-5	4.613770E+1
-1.000000E-1	5.541165E+0	-5.541165E+0	-2.149146E-5	4.632617E+1
-5.000000E-2	2.766932E+0	-2.766932E+0	-1.073157E-5	4.651367E+1
0.000000E+0	3.544859E-4	3.544859E-4	1.374877E-9	4.708887E+1
0.000000E+0	3.121351E-4	3.121351E-4	1.210619E-9	4.727832E+1
5.000000E-2	2.706591E+0	2.706591E+0	1.049754E-5	4.765918E+1
1.000000E-1	5.557560E+0	5.557560E+0	2.155505E-5	4.823535E+1
1.500000E-1	8.331448E+0	8.331448E+0	3.231360E-5	4.842383E+1
