Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
0.05,2.9249,2.9249,1.13E-05,95.057,0,0,0,0,0,0
0,2.74E-05,2.74E-05,1.06E-10,95.855,0,0,0,0,0,0
-0.05,2.9053,-2.9053,-1.13E-05,96.626,0,0,0,0,0,0
-0.1,5.815,-5.815,-2.26E-05,96.814,0,0,0,0,0,0
-0.15,8.7188,-8.7188,-3.38E-05,97.002,0,0,0,0,0,0
-0.2,11.613,-11.613,-4.50E-05,97.19,0,0,0,0,0,0
-0.25,14.497,-14.497,-5.62E-05,97.379,0,0,0,0,0,0
-0.3,17.376,-17.376,-6.74E-05,97.566,0,0,0,0,0,0
-0.35,20.24,-20.24,-7.85E-05,97.755,0,0,0,0,0,0
-0.4,23.087,-23.087,-8.95E-05,97.942,0,0,0,0,0,0
-0.45,25.902,-25.902,-0.00010046,98.131,0,0,0,0,0,0
-0.5,28.399,-28.399,-0.00011014,98.702,0,0,0,0,0,0
-0.5,28.183,-28.183,-0.00010931,98.89,0,0,0,0,0,0
-0.45,24.881,-24.881,-9.65E-05,99.27,0,0,0,0,0,0
-0.4,21.819,-21.819,-8.46E-05,99.458,0,0,0,0,0,0
-0.35,18.743,-18.743,-7.27E-05,99.646,0,0,0,0,0,0
-0.3,15.748,-15.748,-6.11E-05,99.834,0,0,0,0,0,0
-0.25,12.588,-12.588,-4.88E-05,100.02,0,0,0,0,0,0
-0.2,8.8735,-8.8735,-3.44E-05,100.21,0,0,0,0,0,0
-0.15,2.5849,-2.5849,-1.00E-05,100.4,0,0,0,0,0,0
-0.1,0.015212,-0.015212,-5.90E-08,100.78,0,0,0,0,0,0
-0.05,0.0061586,-0.0061586,-2.39E-08,100.97,0,0,0,0,0,0
0,5.44E-06,5.44E-06,2.11E-11,101.86,0,0,0,0,0,0
0,3.95E-06,3.95E-06,1.53E-11,102.39,0,0,0,0,0,0
0.05,0.007922,0.007922,3.07E-08,102.77,0,0,0,0,0,0
0.1,0.01811,0.01811,7.02E-08,102.96,0,0,0,0,0,0
0.15,0.04296,0.04296,1.67E-07,103.53,0,0,0,0,0,0
0.2,0.055305,0.055305,2.15E-07,103.72,0,0,0,0,0,0
0.25,0.086929,0.086929,3.37E-07,103.91,0,0,0,0,0,0
0.3,0.10622,0.10622,4.12E-07,104.1,0,0,0,0,0,0
0.35,0.15706,0.15706,6.09E-07,104.28,0,0,0,0,0,0
0.4,0.2689,0.2689,1.04E-06,105.05,0,0,0,0,0,0
0.45,0.33534,0.33534,1.30E-06,105.24,0,0,0,0,0,0
0.5,0.49285,0.49285,1.91E-06,105.43,0,0,0,0,0,0
0.5,0.53456,0.53456,2.07E-06,105.62,0,0,0,0,0,0
0.45,0.35182,0.35182,1.36E-06,105.81,0,0,0,0,0,0
0.4,0.23582,0.23582,9.15E-07,106.19,0,0,0,0,0,0
0.35,0.1626,0.1626,6.31E-07,106.38,0,0,0,0,0,0
0.3,0.10093,0.10093,3.91E-07,106.56,0,0,0,0,0,0
0.25,0.067194,0.067194,2.61E-07,106.75,0,0,0,0,0,0
0.2,0.045228,0.045228,1.75E-07,106.94,0,0,0,0,0,0
0.15,0.028666,0.028666,1.11E-07,107.13,0,0,0,0,0,0
0.1,0.018355,0.018355,7.12E-08,107.51,0,0,0,0,0,0
