Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
-0.2,1.85E-07,-1.85E-07,-7.19E-13,80.613,0,0,0,0,0,0
-0.25,9.54E-08,-9.54E-08,-3.70E-13,81.137,0,0,0,0,0,0
-0.3,1.46E-07,-1.46E-07,-5.67E-13,81.66,0,0,0,0,0,0
-0.35,1.32E-07,-1.32E-07,-5.13E-13,82.184,0,0,0,0,0,0
-0.4,1.69E-07,-1.69E-07,-6.56E-13,82.707,0,0,0,0,0,0
-0.45,1.22E-07,-1.22E-07,-4.72E-13,83.23,0,0,0,0,0,0
-0.5,1.64E-07,-1.64E-07,-6.36E-13,83.754,0,0,0,0,0,0
-0.5,6.49E-08,-6.49E-08,-2.52E-13,84.277,0,0,0,0,0,0
-0.45,2.90E-08,2.90E-08,1.12E-13,84.801,0,0,0,0,0,0
-0.4,4.32E-08,4.32E-08,1.68E-13,85.324,0,0,0,0,0,0
-0.35,7.12E-08,7.12E-08,2.76E-13,85.848,0,0,0,0,0,0
-0.3,4.73E-08,4.73E-08,1.83E-13,86.371,0,0,0,0,0,0
-0.25,7.94E-08,7.94E-08,3.08E-13,86.895,0,0,0,0,0,0
-0.2,6.77E-08,6.77E-08,2.63E-13,87.418,0,0,0,0,0,0
-0.15,6.15E-08,6.15E-08,2.39E-13,87.941,0,0,0,0,0,0
-0.1,7.20E-08,7.20E-08,2.79E-13,88.465,0,0,0,0,0,0
-0.05,5.03E-08,5.03E-08,1.95E-13,88.988,0,0,0,0,0,0
0,8.87E-08,8.87E-08,3.44E-13,89.512,0,0,0,0,0,0
0,1.78E-08,-1.78E-08,-6.91E-14,90.036,0,0,0,0,0,0
0.05,6.44E-08,6.44E-08,2.50E-13,90.56,0,0,0,0,0,0
0.1,6.89E-08,6.89E-08,2.67E-13,91.083,0,0,0,0,0,0
0.15,6.96E-08,6.96E-08,2.70E-13,91.606,0,0,0,0,0,0
0.2,1.04E-07,1.04E-07,4.02E-13,92.13,0,0,0,0,0,0
0.25,5.60E-08,5.60E-08,2.17E-13,92.653,0,0,0,0,0,0
0.3,9.44E-08,9.44E-08,3.66E-13,93.177,0,0,0,0,0,0
0.35,2.53E-07,2.53E-07,9.80E-13,93.7,0,0,0,0,0,0
0.4,1.61E-07,1.61E-07,6.26E-13,94.224,0,0,0,0,0,0
0.45,2.05E-07,2.05E-07,7.94E-13,94.747,0,0,0,0,0,0
0.5,2.59E-08,2.59E-08,1.01E-13,95.271,0,0,0,0,0,0
0.5,7.34E-09,-7.34E-09,-2.84E-14,95.794,0,0,0,0,0,0
0.45,1.86E-08,-1.86E-08,-7.20E-14,96.317,0,0,0,0,0,0
0.4,1.16E-07,-1.16E-07,-4.48E-13,96.841,0,0,0,0,0,0
0.35,1.24E-07,-1.24E-07,-4.80E-13,97.364,0,0,0,0,0,0
0.3,1.25E-07,-1.25E-07,-4.85E-13,97.888,0,0,0,0,0,0
